напляжение фаза 1, В	-1.300000
напляжение фаза 2, В	1.000000
количество точек фаза 1	200
количество точек фаза 2	200
длительность импульсов, us	10000.000000
задержка между импульсами, us	0.500000
количество ВАХ в файле	17

номер точки	напряжение, В 	ток, А
4958	-0.559658	-0.000035
4959	-0.546095	-0.000046
4960	-0.532692	-0.000045
4961	-0.519773	-0.000043
4962	-0.507417	-0.000042
4963	-0.494256	-0.000041
4964	-0.481336	-0.000039
4965	-0.468739	-0.000038
4966	-0.455417	-0.000036
4967	-0.442658	-0.000035
4968	-0.429578	-0.000034
4969	-0.417061	-0.000033
4970	-0.403578	-0.000032
4971	-0.390900	-0.000031
4972	-0.377819	-0.000030
4973	-0.364980	-0.000028
4974	-0.352222	-0.000028
4975	-0.339142	-0.000026
4976	-0.326142	-0.000026
4977	-0.313544	-0.000024
4978	-0.300303	-0.000023
4979	-0.287625	-0.000022
4980	-0.274866	-0.000022
4981	-0.261464	-0.000020
4982	-0.248544	-0.000019
4983	-0.235947	-0.000019
4984	-0.222625	-0.000018
4985	-0.209786	-0.000017
4986	-0.196786	-0.000016
4987	-0.184510	-0.000015
4988	-0.171188	-0.000014
4989	-0.158430	-0.000013
4990	-0.145108	-0.000013
4991	-0.132108	-0.000012
4992	-0.119349	-0.000011
4993	-0.106349	-0.000010
4994	-0.093430	-0.000009
4995	-0.080510	-0.000008
4996	-0.067430	-0.000008
4997	-0.054430	-0.000008
4998	-0.042074	-0.000006
4999	-0.028591	-0.000006
5000	-0.015833	-0.000005
5001	-0.002671	-0.000004
5002	0.007329	-0.000004
5003	0.017248	-0.000003
5004	0.027006	-0.000003
5005	0.036604	-0.000002
5006	0.046926	-0.000002
5007	0.057006	-0.000001
5008	0.066845	-0.000001
5009	0.076604	-0.000000
5010	0.086845	0.000000
5011	0.096684	0.000001
5012	0.106845	0.000002
5013	0.116765	0.000003
5014	0.126684	0.000005
5015	0.136604	0.000006
5016	0.146523	0.000007
5017	0.156362	0.000007
5018	0.166282	0.000008
5019	0.176121	0.000009
5020	0.186282	0.000010
5021	0.196282	0.000010
5022	0.206282	0.000011
5023	0.216201	0.000012
5024	0.226201	0.000013
5025	0.236201	0.000011
5026	0.246040	0.000014
5027	0.255799	0.000012
5028	0.266040	0.000013
5029	0.275960	0.000015
5030	0.285960	0.000015
5031	0.295557	0.000018
5032	0.305638	0.000019
5033	0.315476	0.000020
5034	0.325476	0.000019
5035	0.334913	0.000029
5036	0.344510	0.000020
5037	0.355074	0.000020
5038	0.363785	0.000026
5039	0.375074	0.000025
5040	0.384671	0.000026
5041	0.394027	0.000027
5042	0.404913	0.000028
5043	0.414752	0.000029
5044	0.424108	0.000027
5045	0.433624	0.000044
5046	0.443222	0.000046
5047	0.452336	0.000059
5048	0.462014	0.000062
5049	0.471370	0.000070
5050	0.480081	0.000078
5051	0.490484	0.000081
5052	0.500323	0.000084
5053	0.509920	0.000086
5054	0.519357	0.000094
5055	0.529679	0.000092
5056	0.539437	0.000088
5057	0.549920	0.000087
5058	0.559679	0.000089
5059	0.569518	0.000091
5060	0.579437	0.000092
5061	0.585572	0.000130
5062	0.593076	0.000152
5063	0.602029	0.000163
5064	0.611224	0.000170
5065	0.621546	0.000166
5066	0.624138	0.000222
5067	0.632849	0.000232
5068	0.643574	0.000228
5069	0.651641	0.000239
5070	0.660675	0.000245
5071	0.665360	0.000272
5072	0.672462	0.000285
5073	0.680610	0.000295
5074	0.683040	0.000327
5075	0.690705	0.000334
5076	0.695632	0.000343
5077	0.704183	0.000354
5078	0.710076	0.000365
5079	0.713634	0.000377
5080	0.720494	0.000385
5081	0.725501	0.000390
5082	0.726241	0.000402
5083	0.731570	0.000407
5084	0.739074	0.000410
5085	0.740700	0.000413
5086	0.744097	0.000416
5087	0.744675	0.000419
5088	0.742114	0.000421
5089	0.747765	0.000422
5090	0.749310	0.000423
5091	0.751177	0.000423
5092	0.756024	0.000423
5093	0.760790	0.000423
5094	0.763462	0.000424
5095	0.760739	0.000424
5096	0.762526	0.000424
5097	0.765440	0.000424
5098	0.761992	0.000424
5099	0.768852	0.000424
5100	0.766934	0.000424
5101	0.773955	0.000424
5102	0.770155	0.000424
5103	0.771670	0.000424
5104	0.767146	0.000424
5105	0.764232	0.000424
5106	0.764136	0.000424
5107	0.764041	0.000424
5108	0.760966	0.000424
5109	0.756280	0.000424
5110	0.756507	0.000423
5111	0.752546	0.000423
5112	0.747297	0.000423
5113	0.741323	0.000422
5114	0.739215	0.000421
5115	0.736140	0.000421
5116	0.727267	0.000421
5117	0.722743	0.000420
5118	0.715883	0.000419
5119	0.711520	0.000417
5120	0.707398	0.000414
5121	0.701585	0.000413
5122	0.697222	0.000410
5123	0.692537	0.000406
5124	0.686080	0.000402
5125	0.679462	0.000398
5126	0.673166	0.000394
5127	0.666306	0.000391
5128	0.659849	0.000385
5129	0.651540	0.000382
5130	0.644922	0.000377
5131	0.636774	0.000372
5132	0.629351	0.000366
5133	0.621203	0.000362
5134	0.613941	0.000357
5135	0.605391	0.000353
5136	0.597243	0.000347
5137	0.588773	0.000341
5138	0.580786	0.000336
5139	0.571993	0.000330
5140	0.563684	0.000326
5141	0.555053	0.000323
5142	0.546744	0.000316
5143	0.538435	0.000310
5144	0.529482	0.000305
5145	0.520449	0.000298
5146	0.511576	0.000294
5147	0.502462	0.000289
5148	0.493750	0.000281
5149	0.484716	0.000278
5150	0.476246	0.000270
5151	0.466890	0.000266
5152	0.458340	0.000261
5153	0.448742	0.000256
5154	0.440272	0.000249
5155	0.431158	0.000244
5156	0.421561	0.000238
5157	0.412930	0.000234
5158	0.403574	0.000227
5159	0.394299	0.000223
5160	0.385184	0.000216
5161	0.375668	0.000210
5162	0.367117	0.000206
5163	0.357439	0.000200
5164	0.348083	0.000194
5165	0.338889	0.000188
5166	0.329533	0.000183
5167	0.320418	0.000177
5168	0.311063	0.000172
5169	0.301787	0.000167
5170	0.292593	0.000161
5171	0.283076	0.000155
5172	0.273478	0.000150
5173	0.264203	0.000144
5174	0.254928	0.000139
5175	0.245330	0.000133
5176	0.236136	0.000128
5177	0.226619	0.000122
5178	0.216860	0.000118
5179	0.207907	0.000112
5180	0.198471	0.000106
5181	0.188551	0.000102
5182	0.179357	0.000096
5183	0.169759	0.000090
5184	0.160323	0.000086
5185	0.150726	0.000079
5186	0.141289	0.000074
5187	0.131450	0.000068
5188	0.121933	0.000063
5189	0.112658	0.000058
5190	0.103222	0.000052
5191	0.093544	0.000047
5192	0.084108	0.000041
5193	0.074108	0.000037
5194	0.064993	0.000031
5195	0.055557	0.000026
5196	0.045557	0.000020
5197	0.036201	0.000015
5198	0.026765	0.000010
5199	0.016926	0.000005
5200	0.007490	-0.000000
5201	-0.002430	-0.000007
5202	-0.014786	-0.000013
5203	-0.027222	-0.000020
5204	-0.039819	-0.000027
5205	-0.052578	-0.000033
5206	-0.064773	-0.000040
5207	-0.077370	-0.000048
5208	-0.090209	-0.000056
5209	-0.102565	-0.000061
5210	-0.114840	-0.000068
5211	-0.127437	-0.000075
5212	-0.139954	-0.000083
5213	-0.152632	-0.000089
5214	-0.165391	-0.000096
5215	-0.177827	-0.000104
5216	-0.190102	-0.000112
5217	-0.203022	-0.000119
5218	-0.215377	-0.000126
5219	-0.227814	-0.000133
5220	-0.240653	-0.000141
5221	-0.252928	-0.000147
5222	-0.265767	-0.000156
5223	-0.278364	-0.000163
5224	-0.290720	-0.000170
5225	-0.303559	-0.000177
5226	-0.316076	-0.000185
5227	-0.328593	-0.000193
5228	-0.340949	-0.000200
5229	-0.353868	-0.000207
5230	-0.366224	-0.000215
5231	-0.378982	-0.000222
5232	-0.391741	-0.000231
5233	-0.404258	-0.000236
5234	-0.416775	-0.000246
5235	-0.429533	-0.000253
5236	-0.442050	-0.000261
5237	-0.454808	-0.000269
5238	-0.467245	-0.000278
5239	-0.480003	-0.000286
5240	-0.492681	-0.000292
5241	-0.505359	-0.000300
5242	-0.518117	-0.000307
5243	-0.530634	-0.000317
5244	-0.543312	-0.000326
5245	-0.555668	-0.000333
5246	-0.568507	-0.000344
5247	-0.581426	-0.000353
5248	-0.593621	-0.000358
5249	-0.606702	-0.000366
5250	-0.618977	-0.000378
5251	-0.631735	-0.000384
5252	-0.644494	-0.000394
5253	-0.657252	-0.000396
5254	-0.669930	-0.000405
5255	-0.682849	-0.000408
5256	-0.695527	-0.000414
5257	-0.708205	-0.000420
5258	-0.721447	-0.000418
5259	-0.734447	-0.000419
5260	-0.747366	-0.000414
5261	-0.760205	-0.000417
5262	-0.773688	-0.000412
5263	-0.786527	-0.000412
5264	-0.799366	-0.000419
5265	-0.812044	-0.000430
5266	-0.825286	-0.000420
5267	-0.837561	-0.000432
5268	-0.850883	-0.000436
5269	-0.863803	-0.000428
5270	-0.877205	-0.000423
5271	-0.890205	-0.000432
5272	-0.903366	-0.000424
5273	-0.915078	-0.000450
5274	-0.928400	-0.000447
5275	-0.941320	-0.000450
5276	-0.953997	-0.000451
5277	-0.966595	-0.000457
5278	-0.979514	-0.000472
5279	-0.992514	-0.000472
5280	-1.004629	-0.000483
5281	-1.018917	-0.000468
5282	-1.030709	-0.000475
5283	-1.044675	-0.000462
5284	-1.058078	-0.000471
5285	-1.071803	-0.000433
5286	-1.085366	-0.000394
5287	-1.102151	-0.000347
5288	-1.110883	-0.000419
5289	-1.124688	-0.000392
5290	-1.152505	-0.000127
5291	-1.164619	-0.000138
5292	-1.179310	-0.000106
5293	-1.190861	-0.000128
5294	-1.203216	-0.000102
5295	-1.217022	-0.000117
5296	-1.230022	-0.000111
5297	-1.242619	-0.000147
5298	-1.254894	-0.000120
5299	-1.267894	-0.000143
5300	-1.281941	-0.000133
5301	-1.295585	-0.000099
5302	-1.281861	-0.000130
5303	-1.268458	-0.000129
5304	-1.255619	-0.000121
5305	-1.244310	-0.000101
5306	-1.231149	-0.000109
5307	-1.217988	-0.000100
5308	-1.204827	-0.000099
5309	-1.192793	-0.000096
5310	-1.180840	-0.000091
5311	-1.166310	-0.000099
5312	-1.153632	-0.000092
5313	-1.140954	-0.000091
5314	-1.126666	-0.000085
5315	-1.114793	-0.000099
5316	-1.102357	-0.000084
5317	-1.089276	-0.000087
5318	-1.076598	-0.000079
5319	-1.064887	-0.000075
5320	-1.050035	-0.000089
5321	-1.038082	-0.000090
5322	-1.024035	-0.000079
5323	-1.011679	-0.000089
5324	-0.998115	-0.000083
5325	-0.986323	-0.000072
5326	-0.971713	-0.000114
5327	-0.960323	-0.000060
5328	-0.947082	-0.000065
5329	-0.934243	-0.000064
5330	-0.921726	-0.000067
5331	-0.908726	-0.000062
5332	-0.895806	-0.000061
5333	-0.882806	-0.000062
5334	-0.870128	-0.000058
5335	-0.857370	-0.000056
5336	-0.844209	-0.000054
5337	-0.831370	-0.000053
5338	-0.818773	-0.000053
5339	-0.805370	-0.000052
5340	-0.792934	-0.000050
5341	-0.779531	-0.000049
5342	-0.766531	-0.000047
5343	-0.754095	-0.000046
5344	-0.740692	-0.000045
5345	-0.727773	-0.000044
5346	-0.715175	-0.000043
5347	-0.701934	-0.000042
5348	-0.689014	-0.000041
5349	-0.675934	-0.000044
5350	-0.663014	-0.000039
5351	-0.650095	-0.000040
5352	-0.637336	-0.000039
5353	-0.624256	-0.000037
5354	-0.611256	-0.000036
5355	-0.598578	-0.000035
5356	-0.585336	-0.000035
5357	-0.572417	-0.000034
5358	-0.559658	-0.000035
5359	-0.546900	-0.000032
5360	-0.533658	-0.000035
5361	-0.520980	-0.000030
5362	-0.507819	-0.000029
5363	-0.494739	-0.000028
5364	-0.482222	-0.000028
5365	-0.468980	-0.000027
5366	-0.455980	-0.000026
5367	-0.443383	-0.000025
5368	-0.430061	-0.000024
5369	-0.417303	-0.000023
5370	-0.404544	-0.000023
5371	-0.391383	-0.000022
5372	-0.378464	-0.000021
5373	-0.365705	-0.000019
5374	-0.352383	-0.000020
5375	-0.339544	-0.000017
5376	-0.326947	-0.000017
5377	-0.313625	-0.000016
5378	-0.300705	-0.000016
5379	-0.287866	-0.000016
5380	-0.274625	-0.000015
5381	-0.261786	-0.000014
5382	-0.248947	-0.000014
5383	-0.235866	-0.000014
5384	-0.222947	-0.000013
5385	-0.210188	-0.000013
5386	-0.196947	-0.000012
5387	-0.184027	-0.000011
5388	-0.171188	-0.000011
5389	-0.158188	-0.000010
5390	-0.145430	-0.000010
5391	-0.132671	-0.000009
5392	-0.119269	-0.000009
5393	-0.106108	-0.000008
5394	-0.093510	-0.000008
5395	-0.080188	-0.000007
5396	-0.067349	-0.000007
5397	-0.054671	-0.000006
5398	-0.041349	-0.000006
5399	-0.028913	-0.000005
5400	-0.015671	-0.000005
5401	-0.002671	-0.000004
5402	0.007409	-0.000004
5403	0.017087	-0.000004
5404	0.027409	-0.000003
5405	0.037409	-0.000003
5406	0.047248	-0.000002
5407	0.057248	-0.000002
5408	0.067087	-0.000002
5409	0.076845	-0.000001
5410	0.086926	-0.000001
5411	0.097167	-0.000001
5412	0.107006	-0.000000
5413	0.117167	0.000000
5414	0.126926	0.000000
5415	0.136845	0.000001
5416	0.146765	0.000001
5417	0.157087	0.000002
5418	0.166684	0.000002
5419	0.176845	0.000003
5420	0.186845	0.000003
5421	0.196523	0.000004
5422	0.206523	0.000007
5423	0.216523	0.000007
5424	0.226040	0.000008
5425	0.236362	0.000008
5426	0.246443	0.000009
5427	0.255718	0.000011
5428	0.265960	0.000014
5429	0.275879	0.000013
5430	0.285799	0.000015
5431	0.295718	0.000016
5432	0.305879	0.000015
5433	0.314671	0.000028
5434	0.324752	0.000029
5435	0.334430	0.000033
5436	0.343785	0.000037
5437	0.354430	0.000033
5438	0.364752	0.000033
5439	0.374510	0.000031
5440	0.384430	0.000032
5441	0.393866	0.000038
5442	0.403544	0.000042
5443	0.414027	0.000039
5444	0.423947	0.000041
5445	0.433705	0.000040
5446	0.444188	0.000037
5447	0.454349	0.000034
5448	0.464510	0.000035
5449	0.473947	0.000037
5450	0.484188	0.000040
5451	0.493222	0.000044
5452	0.503061	0.000050
5453	0.512256	0.000060
5454	0.520645	0.000074
5455	0.531209	0.000071
5456	0.541611	0.000066
5457	0.551531	0.000068
5458	0.561370	0.000069
5459	0.571611	0.000069
5460	0.580726	0.000073
5461	0.588632	0.000100
5462	0.599357	0.000089
5463	0.606297	0.000120
5464	0.615733	0.000129
5465	0.625330	0.000134
5466	0.635411	0.000128
5467	0.643800	0.000148
5468	0.646714	0.000204
5469	0.651078	0.000239
5470	0.657937	0.000256
5471	0.664877	0.000271
5472	0.674072	0.000280
5473	0.679885	0.000298
5474	0.687952	0.000307
5475	0.697228	0.000311
5476	0.698531	0.000340
5477	0.705954	0.000349
5478	0.705486	0.000373
5479	0.710252	0.000384
5480	0.713488	0.000394
5481	0.718495	0.000399
5482	0.725919	0.000402
5483	0.727866	0.000409
5484	0.730297	0.000413
5485	0.735707	0.000415
5486	0.738057	0.000418
5487	0.745642	0.000419
5488	0.745576	0.000421
5489	0.751147	0.000421
5490	0.748988	0.000423
5491	0.754801	0.000423
5492	0.754494	0.000423
5493	0.756280	0.000424
5494	0.757020	0.000424
5495	0.762430	0.000424
5496	0.758983	0.000424
5497	0.758032	0.000424
5498	0.759415	0.000424
5499	0.763135	0.000424
5500	0.766371	0.000424
5501	0.764614	0.000424
5502	0.759848	0.000424
5503	0.760397	0.000424
5504	0.756114	0.000424
5505	0.754488	0.000424
5506	0.753588	0.000424
5507	0.753331	0.000424
5508	0.747035	0.000424
5509	0.749597	0.000424
5510	0.746603	0.000423
5511	0.741917	0.000423
5512	0.738601	0.000423
5513	0.736009	0.000423
5514	0.731484	0.000422
5515	0.728007	0.000422
5516	0.724851	0.000421
5517	0.720649	0.000420
5518	0.716286	0.000419
5519	0.711762	0.000417
5520	0.707076	0.000415
5521	0.701263	0.000412
5522	0.695853	0.000410
5523	0.690524	0.000406
5524	0.686080	0.000403
5525	0.678012	0.000400
5526	0.671636	0.000396
5527	0.664696	0.000392
5528	0.658319	0.000387
5529	0.650655	0.000383
5530	0.643231	0.000378
5531	0.636130	0.000374
5532	0.627982	0.000368
5533	0.619915	0.000364
5534	0.612411	0.000358
5535	0.603619	0.000353
5536	0.596196	0.000350
5537	0.587967	0.000344
5538	0.579980	0.000337
5539	0.571671	0.000334
5540	0.563443	0.000328
5541	0.554651	0.000320
5542	0.546342	0.000315
5543	0.537389	0.000310
5544	0.528113	0.000305
5545	0.520207	0.000300
5546	0.511495	0.000294
5547	0.502381	0.000289
5548	0.493750	0.000283
5549	0.484716	0.000278
5550	0.475199	0.000272
5551	0.466890	0.000267
5552	0.457937	0.000261
5553	0.448823	0.000255
5554	0.440111	0.000249
5555	0.431078	0.000244
5556	0.421561	0.000239
5557	0.412366	0.000233
5558	0.403332	0.000227
5559	0.393977	0.000222
5560	0.385265	0.000216
5561	0.376151	0.000210
5562	0.366634	0.000205
5563	0.357439	0.000199
5564	0.348325	0.000194
5565	0.339130	0.000188
5566	0.329452	0.000183
5567	0.320338	0.000178
5568	0.311063	0.000172
5569	0.301868	0.000166
5570	0.292512	0.000161
5571	0.283156	0.000155
5572	0.274042	0.000150
5573	0.264123	0.000143
5574	0.254847	0.000139
5575	0.245411	0.000133
5576	0.236055	0.000128
5577	0.226780	0.000122
5578	0.217344	0.000118
5579	0.207585	0.000112
5580	0.198149	0.000105
5581	0.188551	0.000100
5582	0.179357	0.000094
5583	0.169840	0.000090
5584	0.159679	0.000083
5585	0.150484	0.000079
5586	0.141048	0.000074
5587	0.131209	0.000069
5588	0.121611	0.000063
5589	0.112578	0.000058
5590	0.102497	0.000053
5591	0.093061	0.000046
5592	0.084269	0.000041
5593	0.074510	0.000036
5594	0.064510	0.000031
5595	0.054993	0.000025
5596	0.045476	0.000019
5597	0.035960	0.000014
5598	0.026201	0.000010
5599	0.016282	0.000003
5600	0.007006	-0.000001
5601	-0.002430	-0.000006
5602	-0.014947	-0.000014
5603	-0.027544	-0.000020
5604	-0.039819	-0.000027
5605	-0.052900	-0.000034
5606	-0.065014	-0.000042
5607	-0.078014	-0.000048
5608	-0.089887	-0.000054
5609	-0.102645	-0.000062
5610	-0.114760	-0.000069
5611	-0.127598	-0.000076
5612	-0.140437	-0.000084
5613	-0.153598	-0.000090
5614	-0.165149	-0.000097
5615	-0.177988	-0.000105
5616	-0.190263	-0.000111
5617	-0.202780	-0.000118
5618	-0.215539	-0.000126
5619	-0.227894	-0.000133
5620	-0.240492	-0.000140
5621	-0.253572	-0.000148
5622	-0.265767	-0.000155
5623	-0.278364	-0.000163
5624	-0.290801	-0.000170
5625	-0.303479	-0.000177
5626	-0.316076	-0.000186
5627	-0.328834	-0.000193
5628	-0.341271	-0.000201
5629	-0.353949	-0.000208
5630	-0.367029	-0.000216
5631	-0.379063	-0.000223
5632	-0.391741	-0.000231
5633	-0.404580	-0.000238
5634	-0.416855	-0.000248
5635	-0.429372	-0.000254
5636	-0.442291	-0.000261
5637	-0.454647	-0.000269
5638	-0.467406	-0.000279
5639	-0.480003	-0.000286
5640	-0.492681	-0.000294
5641	-0.505359	-0.000300
5642	-0.518037	-0.000310
5643	-0.530473	-0.000320
5644	-0.543231	-0.000326
5645	-0.555829	-0.000335
5646	-0.568426	-0.000343
5647	-0.581104	-0.000353
5648	-0.593782	-0.000360
5649	-0.605896	-0.000371
5650	-0.618816	-0.000378
5651	-0.631735	-0.000387
5652	-0.644252	-0.000398
5653	-0.657011	-0.000401
5654	-0.669849	-0.000410
5655	-0.682366	-0.000417
5656	-0.695125	-0.000422
5657	-0.708125	-0.000423
5658	-0.721125	-0.000419
5659	-0.734286	-0.000418
5660	-0.747447	-0.000419
5661	-0.759883	-0.000426
5662	-0.772883	-0.000429
5663	-0.786447	-0.000419
5664	-0.799849	-0.000405
5665	-0.813011	-0.000405
5666	-0.826091	-0.000408
5667	-0.838688	-0.000413
5668	-0.851205	-0.000423
5669	-0.864044	-0.000430
5670	-0.876239	-0.000444
5671	-0.889239	-0.000447
5672	-0.902883	-0.000437
5673	-0.915320	-0.000445
5674	-0.928400	-0.000445
5675	-0.942125	-0.000428
5676	-0.954481	-0.000445
5677	-0.967722	-0.000438
5678	-0.980239	-0.000459
5679	-0.992595	-0.000457
5680	-1.004951	-0.000486
5681	-1.019722	-0.000439
5682	-1.032158	-0.000445
5683	-1.045400	-0.000441
5684	-1.061782	-0.000366
5685	-1.071158	-0.000430
5686	-1.091728	-0.000272
5687	-1.107707	-0.000205
5688	-1.122398	-0.000167
5689	-1.135801	-0.000170
5690	-1.152505	-0.000117
5691	-1.164780	-0.000120
5692	-1.178746	-0.000109
5693	-1.190458	-0.000133
5694	-1.203216	-0.000131
5695	-1.215170	-0.000142
5696	-1.228975	-0.000145
5697	-1.241733	-0.000144
5698	-1.254894	-0.000144
5699	-1.266606	-0.000168
5700	-1.282022	-0.000113
5701	-1.293653	-0.000149
5702	-1.278559	-0.000157
5703	-1.267331	-0.000163
5704	-1.256183	-0.000118
5705	-1.241411	-0.000142
5706	-1.228653	-0.000149
5707	-1.215572	-0.000145
5708	-1.204102	-0.000117
5709	-1.190861	-0.000142
5710	-1.177136	-0.000122
5711	-1.164377	-0.000126
5712	-1.152102	-0.000136
5713	-1.138861	-0.000119
5714	-1.126988	-0.000112
5715	-1.113022	-0.000116
5716	-1.100505	-0.000112
5717	-1.088230	-0.000108
5718	-1.074907	-0.000105
5719	-1.062391	-0.000101
5720	-1.049310	-0.000105
5721	-1.035988	-0.000103
5722	-1.022666	-0.000102
5723	-1.011115	-0.000085
5724	-0.998437	-0.000099
5725	-0.983988	-0.000101
5726	-0.971552	-0.000097
5727	-0.958713	-0.000099
5728	-0.945713	-0.000092
5729	-0.934001	-0.000093
5730	-0.920115	-0.000095
5731	-0.906471	-0.000092
5732	-0.894518	-0.000091
5733	-0.880471	-0.000089
5734	-0.867874	-0.000089
5735	-0.855921	-0.000084
5736	-0.842679	-0.000084
5737	-0.829598	-0.000078
5738	-0.816276	-0.000083
5739	-0.804323	-0.000078
5740	-0.790437	-0.000078
5741	-0.778323	-0.000074
5742	-0.765404	-0.000071
5743	-0.752243	-0.000071
5744	-0.739565	-0.000067
5745	-0.726645	-0.000065
5746	-0.713243	-0.000066
5747	-0.701209	-0.000064
5748	-0.688612	-0.000064
5749	-0.675289	-0.000063
5750	-0.662370	-0.000059
5751	-0.648645	-0.000056
5752	-0.635967	-0.000054
5753	-0.623531	-0.000066
5754	-0.609887	-0.000059
5755	-0.596967	-0.000058
5756	-0.584048	-0.000057
5757	-0.571209	-0.000055
5758	-0.558128	-0.000055
5759	-0.545451	-0.000054
5760	-0.532289	-0.000048
5761	-0.519451	-0.000050
5762	-0.506612	-0.000049
5763	-0.493612	-0.000048
5764	-0.480692	-0.000046
5765	-0.467853	-0.000045
5766	-0.454934	-0.000044
5767	-0.442095	-0.000043
5768	-0.429256	-0.000041
5769	-0.415853	-0.000040
5770	-0.403336	-0.000038
5771	-0.390175	-0.000037
5772	-0.377497	-0.000036
5773	-0.364417	-0.000035
5774	-0.351658	-0.000033
5775	-0.338739	-0.000032
5776	-0.325900	-0.000031
5777	-0.312819	-0.000029
5778	-0.299819	-0.000025
5779	-0.287544	-0.000025
5780	-0.274061	-0.000026
5781	-0.261222	-0.000025
5782	-0.247819	-0.000025
5783	-0.235142	-0.000027
5784	-0.222142	-0.000025
5785	-0.209303	-0.000024
5786	-0.196222	-0.000023
5787	-0.183142	-0.000021
5788	-0.170383	-0.000020
5789	-0.157705	-0.000019
5790	-0.144625	-0.000018
5791	-0.131383	-0.000016
5792	-0.119108	-0.000016
5793	-0.106027	-0.000014
5794	-0.093269	-0.000013
5795	-0.080430	-0.000012
5796	-0.067188	-0.000010
5797	-0.054108	-0.000009
5798	-0.041510	-0.000008
5799	-0.028430	-0.000007
5800	-0.015752	-0.000006
5801	-0.002752	-0.000005
5802	0.007409	-0.000004
5803	0.017167	-0.000003
5804	0.026604	-0.000002
5805	0.037167	-0.000001
5806	0.047087	-0.000000
5807	0.056765	0.000001
5808	0.066765	0.000002
5809	0.077006	0.000003
5810	0.086201	0.000004
5811	0.096604	0.000004
5812	0.106765	0.000005
5813	0.116282	0.000006
5814	0.126443	0.000008
5815	0.136765	0.000008
5816	0.146443	0.000009
5817	0.156201	0.000010
5818	0.166201	0.000011
5819	0.175799	0.000013
5820	0.186040	0.000014
5821	0.195799	0.000016
5822	0.205638	0.000018
5823	0.215396	0.000019
5824	0.225557	0.000020
5825	0.235476	0.000021
5826	0.245235	0.000022
5827	0.255235	0.000025
5828	0.264510	0.000025
5829	0.275476	0.000018
5830	0.285718	0.000019
5831	0.295396	0.000021
5832	0.305476	0.000020
5833	0.315315	0.000022
5834	0.325315	0.000024
5835	0.334993	0.000027
5836	0.345074	0.000028
5837	0.353463	0.000044
5838	0.363463	0.000045
5839	0.372900	0.000047
5840	0.383302	0.000045
5841	0.392900	0.000049
5842	0.402739	0.000054
5843	0.412094	0.000056
5844	0.422336	0.000057
5845	0.431209	0.000070
5846	0.439357	0.000089
5847	0.448954	0.000096
5848	0.458632	0.000100
5849	0.468471	0.000098
5850	0.478471	0.000101
5851	0.488229	0.000104
5852	0.496860	0.000116
5853	0.507585	0.000111
5854	0.516619	0.000120
5855	0.525089	0.000130
5856	0.535008	0.000133
5857	0.545250	0.000131
5858	0.554042	0.000140
5859	0.563317	0.000152
5860	0.572351	0.000159
5861	0.582915	0.000150
5862	0.592754	0.000153
5863	0.603156	0.000153
5864	0.613962	0.000143
5865	0.622029	0.000157
5866	0.628647	0.000189
5867	0.639130	0.000185
5868	0.649372	0.000181
5869	0.658889	0.000185
5870	0.661963	0.000235
5871	0.667454	0.000263
5872	0.673347	0.000284
5873	0.675456	0.000318
5874	0.683282	0.000326
5875	0.692074	0.000331
5876	0.698531	0.000340
5877	0.702814	0.000356
5878	0.710076	0.000363
5879	0.714922	0.000375
5880	0.715743	0.000388
5881	0.718737	0.000400
5882	0.720202	0.000406
5883	0.726417	0.000409
5884	0.730458	0.000412
5885	0.733694	0.000416
5886	0.739829	0.000418
5887	0.742179	0.000420
5888	0.742355	0.000421
5889	0.747363	0.000422
5890	0.742385	0.000423
5891	0.745460	0.000423
5892	0.755058	0.000423
5893	0.751449	0.000424
5894	0.754604	0.000424
5895	0.754136	0.000424
5896	0.753105	0.000424
5897	0.757226	0.000424
5898	0.759093	0.000424
5899	0.763698	0.000424
5900	0.765807	0.000424
5901	0.767030	0.000424
5902	0.761298	0.000424
5903	0.756290	0.000424
5904	0.755631	0.000424
5905	0.755133	0.000424
5906	0.756406	0.000424
5907	0.753653	0.000424
5908	0.753236	0.000424
5909	0.749839	0.000424
5910	0.749662	0.000424
5911	0.748601	0.000423
5912	0.741822	0.000423
5913	0.736573	0.000423
5914	0.733900	0.000422
5915	0.733805	0.000421
5916	0.727911	0.000421
5917	0.724756	0.000419
5918	0.719909	0.000418
5919	0.715385	0.000416
5920	0.710941	0.000414
5921	0.703276	0.000411
5922	0.697786	0.000409
5923	0.692778	0.000406
5924	0.687288	0.000401
5925	0.679462	0.000398
5926	0.673246	0.000394
5927	0.666709	0.000389
5928	0.658239	0.000385
5929	0.652990	0.000380
5930	0.645567	0.000374
5931	0.637821	0.000371
5932	0.629029	0.000366
5933	0.620801	0.000362
5934	0.613700	0.000356
5935	0.605471	0.000351
5936	0.597001	0.000346
5937	0.588934	0.000342
5938	0.581108	0.000336
5939	0.572074	0.000330
5940	0.564087	0.000325
5941	0.554892	0.000319
5942	0.546181	0.000314
5943	0.538435	0.000307
5944	0.529643	0.000303
5945	0.520368	0.000297
5946	0.512220	0.000291
5947	0.502542	0.000287
5948	0.493750	0.000281
5949	0.485280	0.000274
5950	0.476327	0.000270
5951	0.467132	0.000263
5952	0.458098	0.000259
5953	0.448904	0.000255
